Filename;FSC;SSC;CFSE;SLAM;Flt3;CD16/32;CTV;CD127;CD48;SCA-1;ckit;new_value_CV_VC;Time;Well;Condition;Color;Generation;Original_cell;Culture_time;Culture_condition;Experiment;Well_experiment;Family;Class;Cell_color;Cell_rank
export_F12 HSC SC3_CV3.csv.3;136196,7656;91246,33594;2477,481201;172,600998;147,677353;185,441376;2136,581299;293,645081;2284,459473;11,651361;568,195129;4,754395;200,910583;F12;SC3;CV;3;SLAM-HSC;48h;P+ILs;TT21;F12_TT21;F12CV48hSLAM-HSCTT21;MEP;Deepskyblue;6
export_F12 HSC SC3_VC1.csv;85287,26563;72282,64844;2507,599854;675,51593;133,161484;196,031036;8806,691406;-9,846293;63,564503;4737,005859000001;232,14564500000003;5,193042;118,663956;F12;SC3;VC;1;SLAM-HSC;48h;P+ILs;TT21;F12_TT21;F12VC48hSLAM-HSCTT21;SLAM-HSC;Red;0
export_F12 HSC SC3_VC2.csv;101525,9375;69382,24219;1443,783447;741,423523;80,54644;184,146805;5495,946289;-59,992992;30,520599;4345,710449;246,30874599999999;4,878715000000001;212,225632;F12;SC3;VC;2;SLAM-HSC;48h;P+ILs;TT21;F12_TT21;F12VC48hSLAM-HSCTT21;SLAM-HSC;Red;0
export_F12 HSC SC3_Vi2.csv.1;115415,0625;90642,42969;0,6979489999999999;1450,450562;77,627861;147,580734;8560,061523;159,981506;51,725079;131,616089;229,60870400000002;2,670248;211,424332;F12;SC3;Vi;2;SLAM-HSC;48h;P+ILs;TT21;F12_TT21;F12Vi48hSLAM-HSCTT21;SLAM-HSC;Red;0
export_F12 HSC SC3_Vi2.csv.2;145843,0156;95650,91406;15,659720000000002;1622,5317380000001;65,940781;106,743637;8325,578125;180,235458;56,717316000000004;261,942261;118,090027;3,6169919999999998;219,331116;F12;SC3;Vi;2;SLAM-HSC;48h;P+ILs;TT21;F12_TT21;F12Vi48hSLAM-HSCTT21;SLAM-HSC;Red;0
export_F2 MPP SC2_Vi2.csv;98739,63281;74602,49219;1,8071810000000001;42,762691;641,519897;492,457245;10826,97949;169,01152;851,535583;97,091599;377,40380899999997;3,034555;146,178909;F2;SC2;Vi;2;MPP;48h;P;TT21;F2_TT21;F2Vi48hMPPTT21;MPP;Limegreen;3
export_F3 ST-HSC SC2_CF1.csv.1;122234,4688;74656,40625;9143,189453;54,413306999999996;290,911896;20,061867000000003;37,616264;150,59570300000001;31,696857;97,68531800000001;323,321564;3,914878;62,895687;F3;SC2;CF;1;ST-HSC;48h;P;TT21;F3_TT21;F3CF48hST-HSCTT21;MPP;Limegreen;3
export_F3 ST-HSC SC2_CF1.csv.2;89936,82031;55996,16016;8340,783203;96,838951;237,330139;55,011726;26,584635;37,139804999999996;32,468376;88,204025;310,184967;3,780078;207,36009199999998;F3;SC2;CF;1;ST-HSC;48h;P;TT21;F3_TT21;F3CF48hST-HSCTT21;ST-HSC;#deff19;2
export_F3 ST-HSC SC2_CV2.csv.1;117666,1719;86305,14844;4034,114746;271,824097;128,17571999999998;114,55154399999999;2599,142822;272,836945;1286,8903810000002;150,043091;251,23356600000002;4,964299;68,11637900000001;F3;SC2;CV;2;ST-HSC;48h;P;TT21;F3_TT21;F3CV48hST-HSCTT21;SLAM-HSC;Red;0
export_F3 ST-HSC SC2_CV2.csv.2;154824,5938;109569,125;4238,634765999999;322,795258;121,531998;115,30943300000001;2702,835693;303,431366;1552,295044;48,966122;304,178955;4,991499;191,394974;F3;SC2;CV;2;ST-HSC;48h;P;TT21;F3_TT21;F3CV48hST-HSCTT21;SLAM+ MEP;Royalblue;7
export_F4 ST-HSC SC2_CF2.csv.1;109291,3672;69337,28906;4287,231445;92,96639300000001;124,235909;619,352356;73,442093;165,411957;1332,648804;20,882141;657,131531;3,8877589999999995;57,570004000000004;F4;SC2;CF;2;ST-HSC;48h;P;TT21;F4_TT21;F4CF48hST-HSCTT21;GMP;aqua;5
export_F4 ST-HSC SC2_CF2.csv.2;124663,9609;78884,32813;4711,862305;35,836754;138,44812;452,806549;82,639732;175,26757800000001;1065,220215;20,259653;615,5488280000001;3,9529970000000003;179,134232;F4;SC2;CF;2;ST-HSC;48h;P;TT21;F4_TT21;F4CF48hST-HSCTT21;GMP;aqua;5
export_F4 ST-HSC SC2_CF2.csv.3;107169,3047;70105,70313;4227,210449;73,627113;119,12728100000001;687,32373;62,176704;234,53442400000003;1336,759155;-29,424934000000004;609,31073;3,832294;218,136185;F4;SC2;CF;2;ST-HSC;48h;P;TT21;F4_TT21;F4CF48hST-HSCTT21;GMP;aqua;5
export_F4 ST-HSC SC2_VC1.csv;86276,55469;72955,10938;3356,865967;93,10018199999999;195,632172;311,23983799999996;14056,855469999999;357,894226;928,093445;-15,552504;383,168793;5,4262120000000005;25,162434;F4;SC2;VC;1;ST-HSC;48h;P;TT21;F4_TT21;F4VC48hST-HSCTT21;GMP;aqua;5
export_F5 HSC SC2_CF1.csv.1;131314,9688;65422,15625;11384,56543;172,82466100000002;150,241821;646,97583;44,838584999999995;12,760964999999999;56,30116999999999;805,635864;425,01501500000006;4,036143;183,295319;F5;SC2;CF;1;SLAM-HSC;48h;P;TT21;F5_TT21;F5CF48hSLAM-HSCTT21;ST-HSC;#deff19;2
export_F5 HSC SC2_CF1.csv.2;117661,4141;80926,35938;11032,60547;388,855103;129,698685;407,435364;47,378109;160,125824;71,4207;611,907776;528,5468139999999;4,043417;202,213928;F5;SC2;CF;1;SLAM-HSC;48h;P;TT21;F5_TT21;F5CF48hSLAM-HSCTT21;SLAM-HSC;Red;0
export_F5 HSC SC2_VC2.csv.1;120330,3672;61174,08984;1709,8055420000003;110,836082;82,444046;80,110405;6188,17041;139,464722;33,114616;375,768433;405,727936;4,967078;5,118301;F5;SC2;VC;2;SLAM-HSC;48h;P;TT21;F5_TT21;F5VC48hSLAM-HSCTT21;ST-HSC;#deff19;2
export_F5 HSC SC2_VC2.csv.2;104731,8281;84045,21094;1833,813477;170,329498;90,383728;127,680656;6447,171386999999;62,182274;72,990967;836,9042969999999;290,076324;5,001172;146,88900800000002;F5;SC2;VC;2;SLAM-HSC;48h;P;TT21;F5_TT21;F5VC48hSLAM-HSCTT21;ST-HSC;#deff19;2
export_F5 HSC SC2_VC2.csv.3;123648,5859;69328,89063;1723,5010989999998;71,36234300000001;73,335136;45,868034;6260,253418;99,919579;64,007713;366,361084;395,14563;4,973084;156,19747900000002;F5;SC2;VC;2;SLAM-HSC;48h;P;TT21;F5_TT21;F5VC48hSLAM-HSCTT21;ST-HSC;#deff19;2
export_F6 HSC SC2_CV2.csv.1;84225,84375;55085,76953;4689,777344;40,508789;87,672432;81,16211700000001;3831,912842;99,60247;40,477940000000004;81,556465;315,60083;5,129754;73,560875;F6;SC2;CV;2;SLAM-HSC;48h;P;TT21;F6_TT21;F6CV48hSLAM-HSCTT21;ST-HSC;#deff19;2
export_F6 HSC SC2_CV2.csv.2;98247,72656;54936,55078;4759,060059;137,66374199999998;77,06055500000001;78,683479;4003,258789;60,501793000000006;41,806090999999995;61,685013;269,18823199999997;5,147691;149,638992;F6;SC2;CV;2;SLAM-HSC;48h;P;TT21;F6_TT21;F6CV48hSLAM-HSCTT21;MEP;Deepskyblue;6
export_F6 HSC SC2_VC1.csv;149584,375;75577,34375;2317,61084;331,425415;91,854614;146,14390600000002;9363,052734;112,52185800000001;63,527325;51,954445;217,055603;5,187659;167,20146200000002;F6;SC2;VC;1;SLAM-HSC;48h;P;TT21;F6_TT21;F6VC48hSLAM-HSCTT21;SLAM+ MEP;Royalblue;7
export_F6 HSC SC2_VC2.csv;117346,7344;56757,83594;1961,3342289999998;322,264435;119,54488400000001;54,524696;7488,664551000001;110,87613700000001;42,341736;74,751274;171,083786;5,067803;214,160156;F6;SC2;VC;2;SLAM-HSC;48h;P;TT21;F6_TT21;F6VC48hSLAM-HSCTT21;SLAM+ MEP;Royalblue;7
export_F6 HSC SC2_Vi2.csv;118300,3594;58053,65625;1,378162;292,859772;139,194061;207,704697;11414,13965;64,53643000000001;18,646767;465,081207;154,96533200000002;2,967546;14,201856;F6;SC2;Vi;2;SLAM-HSC;48h;P;TT21;F6_TT21;F6Vi48hSLAM-HSCTT21;SLAM-HSC;Red;0
export_F8 MPP SC3_CV3.csv;91037,51563;63449,49609;3152,238281;60,812946;474,250946;428,807526;2431,678467;152,365585;1233,287964;1642,26123;247,02996800000003;4,868094;85,154297;F8;SC3;CV;3;MPP;48h;P+ILs;TT21;F8_TT21;F8CV48hMPPTT21;MPP;Limegreen;3
export_F8 MPP SC3_Vi2.csv;83145,77344;61314,83984;8,766399;101,28971899999999;1523,670044;335,34524500000003;7803,908203;331,89325;1079,996704;124,767204;139,968475;3,4189559999999997;117,722443;F8;SC3;Vi;2;MPP;48h;P+ILs;TT21;F8_TT21;F8Vi48hMPPTT21;MPP;Limegreen;3
export_G1 MPP SC2_CV0.csv;144864,8594;110555,1563;14284,00488;49,747696000000005;377,50524900000005;193,522964;8655,75293;336,116974;853,9948730000001;178,64415;556,736145;5,722018;1,2216;G1;SC2;CV;0;MPP;48h;P;TT21;G1_TT21;G1CV48hMPPTT21;MPP;Limegreen;3
export_G1 MPP SC2_Vi1.csv.1;102296,4688;65688,96094;29,475903999999996;29,508570000000002;858,914673;317,643677;15288,24707;82,611649;176,699631;294,301788;550,1145019999999;3,9978580000000004;31,291826;G1;SC2;Vi;1;MPP;48h;P;TT21;G1_TT21;G1Vi48hMPPTT21;MPP;Limegreen;3
export_G1 MPP SC2_Vi1.csv.2;101316,1172;71345,76563;22,284187;47,766289;1189,486572;259,745697;16299,35449;117,222176;208,05836499999998;473,201355;755,7988889999999;3,931632;104,978546;G1;SC2;Vi;1;MPP;48h;P;TT21;G1_TT21;G1Vi48hMPPTT21;MPP;Limegreen;3
export_G10 ST-HSC SC3_CV1.csv;118207,3047;86102,42188;9353,537109;1303,105225;297,863068;201,437149;7319,489745999999;-8,677888000000001;334,912781;3333,028564;270,547058;5,540504;123,92900800000001;G10;SC3;CV;1;ST-HSC;48h;P+ILs;TT21;G10_TT21;G10CV48hST-HSCTT21;SLAM+ Flt3+;seagreen;4
export_G11 HSC SC3_CV1.csv.1;113475,4297;60667,00781;7632,313477;2931,650879;43,472939000000004;167,782837;6410,132813;82,061203;-0,548197;4088,821533;195,944153;5,437314;140,98291;G11;SC3;CV;1;SLAM-HSC;48h;P+ILs;TT21;G11_TT21;G11CV48hSLAM-HSCTT21;SLAM-HSC;Red;0
export_G11 HSC SC3_CV1.csv.2;116885,3984;67679,58594;7841,618164;3699,8398439999996;65,041252;257,556122;6510,382324;82,574554;4,026683;3061,383545;223,05894500000002;5,450387;219,63540600000002;G11;SC3;CV;1;SLAM-HSC;48h;P+ILs;TT21;G11_TT21;G11CV48hSLAM-HSCTT21;SLAM-HSC;Red;0
export_G11 HSC SC3_VC1.csv.1;124457,2656;90412,00781;2306,7705079999996;1152,243164;78,102074;202,713272;9770,09668;72,575874;50,140827;3060,845947;313,740936;5,199288;69,628693;G11;SC3;VC;1;SLAM-HSC;48h;P+ILs;TT21;G11_TT21;G11VC48hSLAM-HSCTT21;SLAM-HSC;Red;0
export_G11 HSC SC3_VC1.csv.2;135854,1094;83090,125;2314,7817379999997;1413,623779;46,117901;150,80033899999998;9701,475586;159,062454;50,008286;3936,069336;408,79541;5,198188;221,285965;G11;SC3;VC;1;SLAM-HSC;48h;P+ILs;TT21;G11_TT21;G11VC48hSLAM-HSCTT21;SLAM-HSC;Red;0
export_G12 HSC SC3_CV1.csv.1;126347,2578;66769,50781;7288,068848000001;2610,855957;60,794037;255,44162000000003;5792,524414;-101,382339;27,634953999999997;6456,760254;102,82222;5,392029;203,72052;G12;SC3;CV;1;SLAM-HSC;48h;P+ILs;TT21;G12_TT21;G12CV48hSLAM-HSCTT21;SLAM-HSC;Red;0
export_G12 HSC SC3_CV1.csv.2;110051,6875;65587,29688;7309,805664;2258,856201;74,16950200000001;373,023712;5768,458496;-117,471359;23,238644;7443,589355;168,793854;5,391665;213,06280499999997;G12;SC3;CV;1;SLAM-HSC;48h;P+ILs;TT21;G12_TT21;G12CV48hSLAM-HSCTT21;SLAM-HSC;Red;0
export_G12 HSC SC3_VC2.csv;148493,4688;144236,1875;1428,0778810000002;215,95588700000002;60,76239;147,723801;6865,48291;324,517853;121,42136399999998;-0,47660699999999995;96,150246;4,943683;150,973007;G12;SC3;VC;2;SLAM-HSC;48h;P+ILs;TT21;G12_TT21;G12VC48hSLAM-HSCTT21;CD16/32- ckit-;Violet;9
export_G12 HSC SC3_Vi6.csv;99938,73438;78048,50781;21,291667999999998;313,899811;395,23046899999997;739,307129;629,279053;515,99353;60,321243;276,356567;50140,30078;2,9182669999999997;208,97377;G12;SC3;Vi;6;SLAM-HSC;48h;P+ILs;TT21;G12_TT21;G12Vi48hSLAM-HSCTT21;SLAM+ Flt3+;seagreen;4
export_G3 ST-HSC SC2_CF2.csv.1;137946,3594;98067,01563;5614,165527;165,57884199999998;103,963356;90,820198;50,205841;128,912796;233,748444;11,187332000000001;212,69810499999997;3,85376;11,594582;G3;SC2;CF;2;ST-HSC;48h;P;TT21;G3_TT21;G3CF48hST-HSCTT21;MEP;Deepskyblue;6
export_G3 ST-HSC SC2_CF2.csv.2;112963,1484;90637,25781;5445,921386999999;77,886162;80,088852;69,968117;49,235352;167,52623;640,0167849999999;-6,2168410000000005;492,104401;3,838422;36,055996;G3;SC2;CF;2;ST-HSC;48h;P;TT21;G3_TT21;G3CF48hST-HSCTT21;MEP;Deepskyblue;6
export_G3 ST-HSC SC2_CF2.csv.3;127528,75;81199,6875;5349,251465;54,279961;111,160004;77,278938;64,08042900000001;95,41983;535,7792360000001;-8,99109;333,519257;3,913849;147,632675;G3;SC2;CF;2;ST-HSC;48h;P;TT21;G3_TT21;G3CF48hST-HSCTT21;MEP;Deepskyblue;6
export_G3 ST-HSC SC2_CV2.csv.1;128149,8047;90858,13281;5546,97168;45,940937;143,5271;158,749008;4093,599121;183,10923799999998;878,6823119999999;1,409303;546,494568;5,2015910000000005;62,592461;G3;SC2;CV;2;ST-HSC;48h;P;TT21;G3_TT21;G3CV48hST-HSCTT21;MEP;Deepskyblue;6
export_G3 ST-HSC SC2_CV2.csv.2;130119,2188;109096,5234;5865,931152;100,54483;124,205757;208,070953;4359,224609000001;235,20304900000002;1159,403198;-3,1256009999999996;420,242065;5,238068;76,08300799999999;G3;SC2;CV;2;ST-HSC;48h;P;TT21;G3_TT21;G3CV48hST-HSCTT21;MEP;Deepskyblue;6
export_G3 ST-HSC SC2_CV3.csv.1;144451,5625;83906,53125;3110,1252440000003;74,648438;111,911064;170,056488;2431,205811;323,24273700000003;2145,321777;9,827466000000001;562,695068;4,863904;9,679788;G3;SC2;CV;3;ST-HSC;48h;P;TT21;G3_TT21;G3CV48hST-HSCTT21;MEP;Deepskyblue;6
export_G3 ST-HSC SC2_CV3.csv.2;127533,6406;59552,74219;2971,162598;99,17965699999999;101,511948;207,06858799999998;2262,873779;228,511688;1951,407471;-22,348373000000002;599,055359;4,827833;41,234726;G3;SC2;CV;3;ST-HSC;48h;P;TT21;G3_TT21;G3CV48hST-HSCTT21;MEP;Deepskyblue;6
export_G3 ST-HSC SC2_CV3.csv.3;157410,7813;107551,5859;2842,924805;122,65378600000001;82,771736;258,088623;2247,136963;227,19795200000002;1627,494019;-12,949408;500,45428499999997;4,8121410000000004;133,638947;G3;SC2;CV;3;ST-HSC;48h;P;TT21;G3_TT21;G3CV48hST-HSCTT21;MEP;Deepskyblue;6
export_G3 ST-HSC SC2_VC0.csv;124045,0781;80645,45313;5174,949219;75,893112;120,0327;120,006851;23184,78516;169,848297;650,622742;45,758784999999996;260,61233500000003;5,7127930000000005;129,145401;G3;SC2;VC;0;ST-HSC;48h;P;TT21;G3_TT21;G3VC48hST-HSCTT21;MEP;Deepskyblue;6
export_G3 ST-HSC SC2_Vi3.csv;79696,17969;66836,07031;1,746012;51,902431;250,15170299999997;271,447357;4246,1875;125,86923200000001;990,1655880000001;47,30677;405,443848;2,736536;148,30204799999998;G3;SC2;Vi;3;ST-HSC;48h;P;TT21;G3_TT21;G3Vi48hST-HSCTT21;MEP;Deepskyblue;6
export_G4 ST-HSC SC2_CF2.csv.1;94184,16406;54556,875;3784,86084;-3,2280279999999997;130,33471699999998;79,808891;44,402176000000004;89,677986;346,37667799999997;144,804489;288,138519;3,694954;47,122574;G4;SC2;CF;2;ST-HSC;48h;P;TT21;G4_TT21;G4CF48hST-HSCTT21;ST-HSC;#deff19;2
export_G4 ST-HSC SC2_CF2.csv.2;98502,5;73240,44531;4322,23291;119,753822;136,73378;87,275864;66,265457;178,118973;1078,647827;390,610138;290,435425;3,858678;52,513687;G4;SC2;CF;2;ST-HSC;48h;P;TT21;G4_TT21;G4CF48hST-HSCTT21;ST-HSC;#deff19;2
export_G4 ST-HSC SC2_CF2.csv.3;108769,25;67996,13281;4104,0625;47,731365000000004;84,345039;168,329681;45,523056;88,330383;641,850891;423,62619000000007;253,342239;3,727475;63,29029499999999;G4;SC2;CF;2;ST-HSC;48h;P;TT21;G4_TT21;G4CF48hST-HSCTT21;ST-HSC;#deff19;2
export_G5 HSC SC2_CF2.csv.1;152382,2813;97027,35156;4277,277832;188,140411;124,878197;53,386986;61,065975;112,628235;109,938515;517,483337;412,90963700000003;3,830374;124,316002;G5;SC2;CF;2;SLAM-HSC;48h;P;TT21;G5_TT21;G5CF48hSLAM-HSCTT21;ST-HSC;#deff19;2
export_G5 HSC SC2_CF2.csv.2;158446,6719;156881,5313;4481,153809;296,977753;113,543747;54,849888;77,387726;140,20326200000002;157,204697;408,652374;513,5216059999999;3,917415;175,709335;G5;SC2;CF;2;SLAM-HSC;48h;P;TT21;G5_TT21;G5CF48hSLAM-HSCTT21;SLAM-HSC;Red;0
export_G5 HSC SC2_CV1.csv.1;107112,3203;85462,57813;6644,425293;182,311325;96,009422;67,328926;6704,249511999999;94,387978;64,80837199999999;8,326754;534,075867;5,408524;39,071616999999996;G5;SC2;CV;1;SLAM-HSC;48h;P;TT21;G5_TT21;G5CV48hSLAM-HSCTT21;MEP;Deepskyblue;6
export_G5 HSC SC2_CV1.csv.2;153568,2969;77424,58594;7298,712401999999;132,489059;77,52113299999999;77,527336;7343,523437999999;159,52036999999999;154,732452;-7,390219999999999;440,756989;5,465335;98,514557;G5;SC2;CV;1;SLAM-HSC;48h;P;TT21;G5_TT21;G5CV48hSLAM-HSCTT21;MEP;Deepskyblue;6
export_G5 HSC SC2_Vi3.csv;143339,625;101986,1953;9,851546;165,044418;113,191391;69,367851;5683,600586;163,87403899999998;544,755554;-2,40499;126,13341499999999;3,3574339999999996;188,11811799999998;G5;SC2;Vi;3;SLAM-HSC;48h;P;TT21;G5_TT21;G5Vi48hSLAM-HSCTT21;CD16/32- ckit-;Violet;9
export_G6 HSC SC2_CF2.csv.1;148371,6563;116864,25;4618,757324;491,84851100000003;88,802216;95,80611400000001;66,015663;207,09288;108,176346;1063,56311;245,145477;3,8778949999999996;31,004396000000003;G6;SC2;CF;2;SLAM-HSC;48h;P;TT21;G6_TT21;G6CF48hSLAM-HSCTT21;SLAM-HSC;Red;0
export_G6 HSC SC2_CF2.csv.2;145559,625;92035,73438;4786,024414;312,11560099999997;85,999397;55,379574;75,820518;97,383896;58,338837;710,721375;282,04064900000003;3,931345;91,49695600000001;G6;SC2;CF;2;SLAM-HSC;48h;P;TT21;G6_TT21;G6CF48hSLAM-HSCTT21;SLAM-HSC;Red;0
export_G6 HSC SC2_VC0.csv;139179,5938;95790,79688;7736,382812999999;706,0645139999999;93,967682;157,326706;34881,80078;123,130577;61,69345500000001;125,55555700000001;211,97917200000003;5,961714;92,00618;G6;SC2;VC;0;SLAM-HSC;48h;P;TT21;G6_TT21;G6VC48hSLAM-HSCTT21;SLAM-HSC;Red;0
export_G8 MPP SC3_CF5.csv.1;93436,05469;94187,08594;362,600708;75,38877099999999;89,56599399999999;3554,887207;78,545677;464,797546;162,358673;-24,797785;52,379375;3,149843;6,942425;G8;SC3;CF;5;MPP;48h;P+ILs;TT21;G8_TT21;G8CF48hMPPTT21;MP;DarkViolet;8
export_G8 MPP SC3_CF5.csv.2;124459,2109;125155,0938;644,55426;117,31572;124,581978;5304,06543;127,049675;458,50930800000003;546,3270259999999;-27,063887;57,568638;3,4741800000000005;8,324121;G8;SC3;CF;5;MPP;48h;P+ILs;TT21;G8_TT21;G8CF48hMPPTT21;MP;DarkViolet;8
export_G8 MPP SC3_CF5.csv.3;128308,3203;116978,7109;653,627563;83,66900600000001;107,19265700000001;5482,640625;90,370918;191,941177;473,317841;-22,032902;74,418518;3,3738599999999996;89,79718000000001;G8;SC3;CF;5;MPP;48h;P+ILs;TT21;G8_TT21;G8CF48hMPPTT21;MP;DarkViolet;8
export_G8 MPP SC3_CF5.csv.4;125386,3359;99034,05469;686,7344360000001;44,895073;95,567223;2551,6479489999997;125,38423200000001;599,544983;497,868988;12,624788;65,304985;3,4895940000000003;124,552628;G8;SC3;CF;5;MPP;48h;P+ILs;TT21;G8_TT21;G8CF48hMPPTT21;MP;DarkViolet;8
export_G8 MPP SC3_VC5.csv;83363,07031;68981,83594;208,976196;292,228333;418,777832;1039,84436;1936,039307;413,20986899999997;732,184265;-50,055374;102,946297;3,964756;178,999344;G8;SC3;VC;5;MPP;48h;P+ILs;TT21;G8_TT21;G8VC48hMPPTT21;MP;DarkViolet;8
export_H11 HSC SC3_CF2.csv.1;140083,9063;96599,44531;6042,908691;1744,14563;82,9842;67,478821;61,798889;227,16716;28,486927;69,274353;419,27966299999997;3,9401589999999995;146,734421;H11;SC3;CF;2;SLAM-HSC;48h;P+ILs;TT21;H11_TT21;H11CF48hSLAM-HSCTT21;SLAM+ MEP;Royalblue;7
export_H11 HSC SC3_CF2.csv.2;117188,5547;91677,21094;6273,526855;1254,041748;99,146957;117,274948;64,056282;100,745857;82,353043;184,83461;190,04478500000002;3,962678;174,50473;H11;SC3;CF;2;SLAM-HSC;48h;P+ILs;TT21;H11_TT21;H11CF48hSLAM-HSCTT21;SLAM-HSC;Red;0
export_H11 HSC SC3_CV1.csv;108841,6719;67607,14063;9244,887695;772,2656860000001;103,339218;148,429123;6608,563965;82,97094;21,668260999999998;3592,914551;105,54493000000001;5,505539;123,021507;H11;SC3;CV;1;SLAM-HSC;48h;P+ILs;TT21;H11_TT21;H11CV48hSLAM-HSCTT21;SLAM-HSC;Red;0
export_H11 HSC SC3_VC2.csv.1;140358,625;94804,09375;2183,2185059999997;1044,482056;75,233742;172,566956;8293,612305;139,059723;326,600922;-3,179561;191,611298;5,132069;87,251846;H11;SC3;VC;2;SLAM-HSC;48h;P+ILs;TT21;H11_TT21;H11VC48hSLAM-HSCTT21;SLAM+ MEP;Royalblue;7
export_H11 HSC SC3_VC2.csv.2;111108,0391;75169,35156;2027,454102;1132,228882;46,257938;156,683929;7418,756348000001;138,937927;226,307129;32,547813;301,568848;5,075105000000001;196,82818600000002;H11;SC3;VC;2;SLAM-HSC;48h;P+ILs;TT21;H11_TT21;H11VC48hSLAM-HSCTT21;SLAM+ MEP;Royalblue;7
export_H12 HSC SC3_CV2.csv.1;143825,6875;74645,27344;4301,314941;337,836945;192,71434;209,569122;3273,196777;496,59106399999996;2044,281494;-9,140174;368,409454;5,054805;60,337326000000004;H12;SC3;CV;2;SLAM-HSC;48h;P+ILs;TT21;H12_TT21;H12CV48hSLAM-HSCTT21;SLAM+ MEP;Royalblue;7
export_H12 HSC SC3_CV2.csv.2;126123,2891;72186,75;3956,404053;432,75421100000005;76,54540300000001;115,54502099999999;3044,739746;168,654358;678,226196;-15,684149;176,209579;5,006917;201,92875700000002;H12;SC3;CV;2;SLAM-HSC;48h;P+ILs;TT21;H12_TT21;H12CV48hSLAM-HSCTT21;SLAM+ MEP;Royalblue;7
export_H12 HSC SC3_CV2.csv.3;112418,0469;78416,25781;3651,1750490000004;241,42562900000001;95,695313;93,21333299999999;2979,12915;142,155426;352,22705099999996;53,660323999999996;242,136185;4,975573000000001;206,390518;H12;SC3;CV;2;SLAM-HSC;48h;P+ILs;TT21;H12_TT21;H12CV48hSLAM-HSCTT21;SLAM+ MEP;Royalblue;7
export_H12 HSC SC3_VC2.csv;173559,5781;121541,8828;2627,209473;484,16091900000004;144,81225600000002;270,032166;10319,76367;230,055618;504,76614400000005;328,368958;660,386169;5,256041000000001;0,141577;H12;SC3;VC;2;SLAM-HSC;48h;P+ILs;TT21;H12_TT21;H12VC48hSLAM-HSCTT21;SLAM-HSC;Red;0
export_H12 HSC SC3_VC3.csv.1;108328,2188;71989,27344;1285,2495119999999;259,857086;61,727791;77,69013199999999;5138,299316;169,77191200000001;119,021942;184,078598;418,339264;4,822332;4,058507;H12;SC3;VC;3;SLAM-HSC;48h;P+ILs;TT21;H12_TT21;H12VC48hSLAM-HSCTT21;SLAM-HSC;Red;0
export_H12 HSC SC3_VC3.csv.2;121173,1406;70977,76563;1370,319458;481,36383099999995;125,29579199999999;96,049377;5721,484375;71,67453;156,21589699999998;139,776581;661,3137820000001;4,8750279999999995;57,91356999999999;H12;SC3;VC;3;SLAM-HSC;48h;P+ILs;TT21;H12_TT21;H12VC48hSLAM-HSCTT21;SLAM-HSC;Red;0
export_H12 HSC SC3_VC3.csv.3;110709,1719;64869,34766;1213,435547;463,413208;77,61264;172,104645;4943,213379;56,40971;160,772568;120,002075;596,2028809999999;4,792788;109,227493;H12;SC3;VC;3;SLAM-HSC;48h;P+ILs;TT21;H12_TT21;H12VC48hSLAM-HSCTT21;SLAM-HSC;Red;0
export_H12 HSC SC3_VC3.csv.4;138352,4531;88472,52344;1370,592773;155,618698;86,900635;74,90007;5818,269531;108,138672;267,650696;201,194244;184,08728;4,880240000000001;118,52294199999999;H12;SC3;VC;3;SLAM-HSC;48h;P+ILs;TT21;H12_TT21;H12VC48hSLAM-HSCTT21;ST-HSC;#deff19;2
export_H12 HSC SC3_VC3.csv.5;88926,66406;51205,01563;1339,983521;320,317566;119,063446;69,541702;5074,782715;166,27835100000001;93,917801;159,979446;362,30413799999997;4,831319000000001;128,91488600000002;H12;SC3;VC;3;SLAM-HSC;48h;P+ILs;TT21;H12_TT21;H12VC48hSLAM-HSCTT21;SLAM-HSC;Red;0
export_H12 HSC SC3_VC3.csv.6;131871,4531;49566,87109;1356,3789060000001;113,526642;134,881271;34,085838;5206,847656;142,797043;304,454346;215,173874;207,787704;4,842943;218,075104;H12;SC3;VC;3;SLAM-HSC;48h;P+ILs;TT21;H12_TT21;H12VC48hSLAM-HSCTT21;ST-HSC;#deff19;2
export_H2 MPP SC2_VC1.csv;96190,51563;80809,44531;3854,374756;46,092915000000005;187,706955;308,677582;15303,06836;174,03590400000002;607,114441;5,642803;480,742371;5,494738;12,842224;H2;SC2;VC;1;MPP;48h;P;TT21;H2_TT21;H2VC48hMPPTT21;GMP;aqua;5
export_H3 ST-HSC SC2_CF1.csv.1;134446,125;93716,99219;9643,553711;126,805939;102,155861;154,739731;60,013748;54,369492;94,677025;215,83273300000002;484,99676500000004;4,074694;113,63237;H3;SC2;CF;1;ST-HSC;48h;P;TT21;H3_TT21;H3CF48hST-HSCTT21;ST-HSC;#deff19;2
export_H3 ST-HSC SC2_CF1.csv.2;137940,6875;88836,71094;10155,66602;179,22116100000002;78,826126;91,217957;57,633736;131,724228;162,633072;147,454803;712,254272;4,078157;202,25698899999998;H3;SC2;CF;1;ST-HSC;48h;P;TT21;H3_TT21;H3CF48hST-HSCTT21;ST-HSC;#deff19;2
